[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.97821,0.00048,0.05609,-0.04161,0.22351,0,167.29, 97 x 116,125.75,127.1,95,0.28,0.31, 64 x 176,0.25,-0.00923,0.00032,0.02669,-0.01049,-0.00552,1,124.2,0.567
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.98114,0.00054,0.05165,-0.03683,0.23776,0,155.44, 114 x 122,120.35,122.2,100,0.32,0.35, 324 x 41,0.31,-0.01016,0.0003,0.0306,-0.01204,-0.00668,25,119.2,0.544
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.97839,0.00056,0.05732,-0.03898,0.24921,0,163.3, 114 x 67,115.5,117.35,105,0.38,0.41, 300 x 64,0.36,-0.01306,0.00041,0.03604,-0.01366,-0.0082,2,114.2,0.521
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.97131,0.00068,0.07218,-0.04669,0.25673,0,152.8, 81 x 116,111.15,112.5,110,0.46,0.49, 123 x 123,0.46,-0.01503,0.00053,0.04257,-0.01551,-0.00918,1,109.2,0.498
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.9686,0.00083,0.07949,-0.04892,0.26754,0,152.19, 100 x 116,106.3,107.65,115,0.56,0.59, 126 x 140,0.57,-0.01866,0.00062,0.05058,-0.01818,-0.01209,11,104.2,0.475
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.96377,0.0009,0.08787,-0.05185,0.27723,4,103.3, 102 x 125,101.5,102.85,120,0.68,0.71, 103 x 88,0.59,-0.02209,0.0007,0.05978,-0.02074,-0.01431,7,99.2,0.453
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.9587,0.0011,0.09704,-0.05445,0.28658,0,127, 106 x 125,96.7,98.1,125,0.83,0.87, 100 x 85,0.75,-0.02777,0.00089,0.07032,-0.02307,-0.017,10,94.2,0.43
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.95381,0.00124,0.10758,-0.05804,0.29562,0,128.05, 114 x 125,91.95,93.35,130,1.02,1.05, 107 x 107,1.01,-0.03299,0.00105,0.08247,-0.02666,-0.02061,42,89.2,0.407
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.94656,0.00147,0.11984,-0.06164,0.30362,0,135.02, 105 x 120,87.25,88.65,135,1.25,1.29, 174 x 181,1.28,-0.04035,0.00124,0.09658,-0.03088,-0.02578,16,84.2,0.384
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.93844,0.00162,0.1341,-0.06614,0.31079,0,102.79, 107 x 129,82.6,84,140,1.54,1.56, 72 x 32,1.58,-0.04943,0.00152,0.11255,-0.03499,-0.03111,48,79.2,0.361
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.92872,0.00186,0.15054,-0.07025,0.31713,0,117.47, 118 x 177,78.05,79.4,145,1.88,1.91, 60 x 164,1.8,-0.05898,0.00178,0.13039,-0.03991,-0.03724,118,74.2,0.338
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.91767,0.0022,0.1682,-0.07547,0.32258,41,77.78, 125 x 190,73.5,74.9,150,2.28,2.32, 58 x 145,2.32,-0.07036,0.0021,0.15012,-0.04522,-0.04393,102,69.2,0.316
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.90488,0.00245,0.18716,-0.08108,0.3266,0,77.3, 129 x 184,69.05,70.45,155,2.76,2.8, 72 x 56,2.85,-0.08405,0.00244,0.17081,-0.04987,-0.05291,15,64.2,0.293
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.89048,0.00283,0.20791,-0.08652,0.32956,64,65.1, 122 x 188,64.7,66.05,160,3.3,3.4, 431 x 476,3.33,-0.09964,0.00274,0.19374,-0.05564,-0.06192,104,59.2,0.27
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.87406,0.00314,0.22888,-0.09137,0.33186,12,64.56, 127 x 308,60.6,61.55,165,3.95,4.05, 452 x 132,4.02,-0.11632,0.00314,0.21714,-0.06105,-0.07332,39,54.2,0.247
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.85542,0.00359,0.25115,-0.09812,0.33165,2,61.1, 181 x 339,56.4,57.45,170,4.75,4.85, 52 x 607,4.88,-0.13647,0.00364,0.2422,-0.06726,-0.08512,106,49.2,0.224
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.83454,0.00395,0.27475,-0.10283,0.33101,3,52.94, 212 x 341,52.3,53.4,175,5.6,5.7, 412 x 53,5.75,-0.15778,0.00399,0.26608,-0.07254,-0.09853,140,44.2,0.202
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.81225,0.00437,0.29711,-0.10824,0.32782,0,57, 260 x 352,48.3,49.5,180,6.65,6.75, 48 x 458,6.69,-0.18177,0.00445,0.29239,-0.07819,-0.11351,183,39.2,0.179
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.78728,0.00471,0.3204,-0.11401,0.32406,235,47, 275 x 361,44.5,45.75,185,7.8,7.9, 46 x 144,8,-0.20772,0.00487,0.31663,-0.08338,-0.12919,73,34.2,0.156
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.76159,0.00526,0.34141,-0.11731,0.31945,5,41.18, 347 x 330,40.85,41.65,190,9.1,9.2, 45 x 66,9.1,-0.23629,0.00541,0.34079,-0.08809,-0.14621,77,29.2,0.133
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.7312,0.00551,0.36444,-0.12287,0.31043,12,41.99, 372 x 397,37.35,38.7,195,10.6,10.7, 1 x 344,10.65,-0.26636,0.00577,0.36286,-0.0922,-0.16411,110,24.2,0.11
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.70119,0.006,0.38374,-0.12662,0.30267,53,34.6, 233 x 385,34.35,34.9,200,12.2,12.35, 367 x 379,12.24,-0.29816,0.00616,0.3829,-0.0958,-0.18207,162,19.2,0.088
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.66842,0.00624,0.40097,-0.12982,0.29194,38,32.05, 400 x 452,31,32.1,205,14.05,14.15, 54 x 60,14.05,-0.33267,0.00656,0.40117,-0.0985,-0.20193,195,14.2,0.065
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.63541,0.00665,0.41454,-0.13085,0.28128,22,31.67, 497 x 525,28.05,28.85,210,16.05,16.15, 36 x 45,16.05,-0.36746,0.00693,0.41615,-0.10055,-0.22064,882,9.2,0.042
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.60061,0.00677,0.42704,-0.13307,0.26912,108,25.7, 198 x 579,25.6,26.15,215,18.25,18.35, 45 x 36,18.27,-0.40412,0.0072,0.42717,-0.10153,-0.24001,247,4.2,0.019
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.56583,0.00701,0.43426,-0.13382,0.25628,413,23.35, 270 x 491,23,23.4,220,20.65,20.75, 33 x 4,20.68,-0.44097,0.00741,0.43512,-0.10138,-0.25871,558,0.8,0.004
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.53014,0.00717,0.43923,-0.13246,0.24198,314,20.95, 200 x 29,20.65,20.8,225,23.2,23.35, 32 x 32,23.2,-0.47838,0.00766,0.43929,-0.10021,-0.27607,215,5.8,0.027
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.49374,0.00725,0.44101,-0.13074,0.22851,629,18.5, 40 x 1,18.45,18.5,230,26,26.15, 32 x 94,26,-0.51668,0.00771,0.43903,-0.09872,-0.29269,1654,10.8,0.049
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.45943,0.0073,0.43816,-0.12909,0.21364,650,16.6, 241 x 43,16.45,16.6,235,28.95,29.1, 32 x 37,28.95,-0.55365,0.00776,0.43565,-0.09597,-0.30714,638,15.8,0.072
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.42427,0.0072,0.43259,-0.12555,0.19948,139,14.7, 83 x 45,14.6,14.75,240,31.85,32.6, 395 x 353,32.4,-0.58994,0.00775,0.42773,-0.09316,-0.31887,239,20.8,0.095
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.39111,0.00714,0.42461,-0.12252,0.18436,64,13.1, 41 x 358,12.95,13.1,245,35.1,35.6, 351 x 178,35.34,-0.62864,0.00777,0.41542,-0.08757,-0.32799,146,25.8,0.118
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.35894,0.00699,0.41338,-0.11777,0.17043,490,11.5, 41 x 389,11.45,11.6,250,38.7,39, 457 x 50,38.85,-0.66461,0.00758,0.40003,-0.08268,-0.33505,1512,30.8,0.141
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.32883,0.00674,0.39896,-0.11324,0.15721,156,10.19, 45 x 263,10.1,10.25,255,41.6,43.3, 325 x 293,40.6,-0.69976,0.00739,0.38062,-0.07697,-0.33747,6,35.8,0.163
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.29944,0.00657,0.38352,-0.10819,0.14412,299,8.99, 213 x 266,8.9,9.05,260,45.45,47.1, 370 x 297,46.22,-0.73179,0.00719,0.35852,-0.07091,-0.3356,30,40.8,0.186
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.27292,0.00628,0.3671,-0.10286,0.13154,218,8.05, 126 x 404,7.85,8,265,49.4,51.1, 363 x 281,47,-0.76237,0.00682,0.33401,-0.0649,-0.32968,2,45.8,0.209
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.24714,0.00591,0.34958,-0.09753,0.11968,102,6.96, 385 x 92,6.9,7.05,270,53.55,55.2, 450 x 333,51.09,-0.79098,0.0065,0.30863,-0.05841,-0.32011,13,50.8,0.232
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.22513,0.00566,0.33079,-0.09189,0.10928,381,6.16, 280 x 398,6.1,6.25,275,58.5,59.35, 272 x 239,55.12,-0.80863,0.0061,0.29098,-0.05564,-0.31293,1,55.8,0.255
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.20299,0.00526,0.31276,-0.08723,0.09909,162,5.5, 102 x 85,5.4,5.5,280,62.15,63.7, 277 x 204,59.38,-0.84186,0.00574,0.25291,-0.04612,-0.28544,2,60.8,0.277
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.18476,0.00502,0.29396,-0.0821,0.09034,42,5.05, 238 x 419,4.75,4.9,285,66.6,68.1, 335 x 223,66.35,-0.86479,0.00525,0.22277,-0.04004,-0.26098,10,65.8,0.3
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.16651,0.00463,0.27611,-0.07667,0.08233,118,4.5, 260 x 487,4.2,4.35,290,71.1,72.6, 283 x 190,66.3,-0.88587,0.00473,0.193,-0.03418,-0.23041,0,70.8,0.323
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.1507,0.00438,0.259,-0.07252,0.07406,50,3.95, 138 x 157,3.75,3.85,295,75.65,77.4, 238 x 216,71.55,-0.89965,0.0043,0.16966,-0.02948,-0.20311,12,75.8,0.346
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.13657,0.0041,0.24088,-0.0668,0.06748,431,3.42, 246 x 36,3.3,3.4,300,80.35,82.05, 204 x 144,76.25,-0.91409,0.00381,0.14334,-0.02577,-0.16703,10,80.8,0.369
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.12364,0.00372,0.22557,-0.0634,0.06102,7,3.15, 120 x 141,2.96,3.05,305,85.05,86.8, 91 x 142,62.3,-0.92615,0.00331,0.11838,-0.02167,-0.1283,0,85.8,0.391
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.11189,0.00349,0.21014,-0.05936,0.05566,121,2.69, 160 x 101,2.64,2.71,310,89.85,91.6, 126 x 70,86.7,-1,0,0,0,0,7,90.8,0.414
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.10154,0.00328,0.1967,-0.05482,0.05028,29,2.52, 132 x 120,2.36,2.43,315,94.7,96.4, 159 x 140,73.43,-1,0,0,0,0,0,95.8,0.437
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.09256,0.00298,0.18221,-0.05163,0.04613,117,2.15, 65 x 1,2.12,2.16,320,99.55,101.25, 66 x 80,92.13,-1,0,0,0,0,0,100.8,0.46
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.08451,0.00277,0.17085,-0.04874,0.04208,84,2.17, 122 x 129,1.92,1.97,325,104.45,106.15, 66 x 78,74.54,-1,0,0,0,0,0,105.8,0.483
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.07697,0.0026,0.15949,-0.04555,0.03818,608,1.76, 58 x 181,1.73,1.78,330,109.4,111.05, 64 x 136,89.3,-1,0,0,0,0,0,110.8,0.506
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.07101,0.00236,0.14911,-0.04322,0.03535,44,1.69, 158 x 184,1.57,1.62,335,114.35,116, 128 x 78,106,-1,0,0,0,0,0,115.8,0.528
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.0643,0.00222,0.13965,-0.03975,0.03196,41,1.5, 157 x 133,1.43,1.47,340,119.35,120.95, 64 x 134,114.15,-1,0,0,0,0,0,120.8,0.551
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.05894,0.0021,0.1306,-0.03751,0.03004,11,1.4, 167 x 120,1.3,1.34,345,124.3,126, 130 x 134,96.61,-1,0,0,0,0,0,125.8,0.574
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.05464,0.0019,0.12281,-0.03539,0.02777,48,1.22, 3 x 19,1.21,1.22,350,129.25,131.45, 25 x 25,121.55,-1,0,0,0,0,0,130.8,0.597
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.05012,0.0018,0.11411,-0.033,0.02481,1212,1.12, 87 x 14,1.09,1.12,355,134.2,136.45, 25 x 25,128.2,-1,0,0,0,0,0,135.8,0.62
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.04652,0.00167,0.10851,-0.03246,0.02385,28,1.03, 183 x 142,1.01,1.05,360,139.2,141.45, 25 x 25,115.11,-1,0,0,0,0,0,140.8,0.642
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.04376,0.00153,0.10131,-0.0301,0.02202,0,1.15, 194 x 145,0.93,0.97,365,143.45,147.5, 1 x 2,81.9,-1,0,0,0,0,0,145.8,0.665
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.04031,0.00143,0.09582,-0.02845,0.02023,3,0.92, 176 x 186,0.86,0.9,370,149.3,150.95, 79 x 134,109.23,-1,0,0,0,0,0,150.8,0.688
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.03745,0.00132,0.09091,-0.02694,0.01866,7,0.87, 206 x 171,0.8,0.84,375,154.2,156.45, 25 x 25,90.23,-1,0,0,0,0,0,155.8,0.711
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.03471,0.00124,0.08512,-0.02617,0.01745,4,0.78, 125 x 187,0.74,0.78,380,159.2,161.35, 25 x 1,132.59,-1,0,0,0,0,0,160.8,0.734
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.03252,0.00119,0.08042,-0.02493,0.01608,1,0.77, 97 x 172,0.69,0.73,385,164.3,165.95, 64 x 66,110.33,-1,0,0,0,0,0,165.8,0.756
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.03057,0.00116,0.07653,-0.02338,0.01514,2,0.76, 88 x 196,0.65,0.69,390,169.2,171.5, 25 x 25,194.65,-1,0,0,0,0,0,170.8,0.779
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02879,0.0011,0.07344,-0.02312,0.01501,0,0.95, 187 x 239,0.61,0.65,395,174.2,176.45, 25 x 25,123.73,-1,0,0,0,0,0,175.8,0.802
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02693,0.00102,0.06911,-0.02167,0.01348,8,0.66, 161 x 180,0.57,0.61,400,179.35,180.95, 64 x 66,143.5,-1,0,0,0,0,0,180.8,0.825
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02549,0.00091,0.06636,-0.02058,0.01282,0,0.68, 146 x 214,0.54,0.58,405,183.1,187.1, 2 x 1,139.9,-1,0,0,0,0,0,185.8,0.848
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02438,0.00091,0.06372,-0.02053,0.01224,0,0.64, 1 x 163,0.52,0.54,410,189.2,191.45, 25 x 25,155.1,-1,0,0,0,0,0,190.8,0.871
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02313,0.00081,0.05993,-0.01965,0.0115,0,0.78, 190 x 325,0.48,0.52,415,194.35,195.9, 64 x 66,0,-1,0,0,0,0, ,195.8,0.893
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02167,0.00082,0.05766,-0.01841,0.01041,0,0.61, 143 x 213,0.45,0.49,420,199.1,202.05, 25 x 1,150.8,-1,0,0,0,0,0,200.8,0.916
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.02073,0.00074,0.05392,-0.01713,0.01001,0,0.65, 141 x 244,0.42,0.46,425,204.2,207.45, 25 x 2,154.25,-0.80259,0.00081,0.22491,-0.01486,-0.15016,0,205.8,0.939
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01921,0.00074,0.05251,-0.01671,0.01007,10,0.46, 206 x 286,0.4,0.44,430,209.2,211.4, 1 x 25,156.13,-1,0,0,0,0,0,210.8,0.962
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01819,0.00071,0.05008,-0.01603,0.00967,0,0.6, 208 x 211,0.38,0.42,435,214.35,215.9, 64 x 76,161,-1,0,0,0,0,0,215.8,0.985
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01733,0.00065,0.04725,-0.01567,0.0091,0,0.5, 212 x 250,0.36,0.4,440,219.2,222.45, 25 x 1,156.1,-0.78707,0.0008,0.23437,-0.01517,-0.14984,0,220.8,1.007
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01664,0.00059,0.04533,-0.0149,0.00815,0,0.46, 184 x 214,0.34,0.38,445,224.2,226.45, 25 x 25,153.8,-1,0,0,0,0,0,225.8,1.03
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01576,0.00056,0.04405,-0.01444,0.00771,0,0.43, 10 x 259,0.34,0.36,450,229.2,231.4, 25 x 25,187.14,-1,0,0,0,0,0,230.8,1.053
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01468,0.00052,0.04216,-0.01378,0.00736,0,0.58, 225 x 230,0.31,0.34,455,234.2,236.4, 45 x 25,0,-1,0,0,0,0, ,235.8,1.076
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01413,0.00051,0.04077,-0.01416,0.00744,0,1, 98 x 333,0.3,0.33,460,239.2,241.4, 25 x 25,169.11,-1,0,0,0,0,0,240.8,1.099
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01312,0.00054,0.03821,-0.01267,0.00686,2,0.31, 192 x 199,0.28,0.31,465,244.15,246.4, 25 x 25,174.73,-1,0,0,0,0,0,245.8,1.121
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01266,0.0005,0.03696,-0.01262,0.00632,0,0.42, 330 x 311,0.27,0.3,470,248.4,252.05, 1 x 1,178.43,-1,0,0,0,0,0,250.8,1.144
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01256,0.00046,0.03572,-0.01248,0.00657,0,0.58, 199 x 208,0.25,0.29,475,254.15,256.4, 25 x 25,213.33,-1,0,0,0,0,0,255.8,1.167
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01217,0.00046,0.03419,-0.01145,0.00544,0,0.4, 224 x 239,0.24,0.27,480,259.15,261.45, 25 x 25,187.35,-1,0,0,0,0,0,260.8,1.19
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01206,0.00043,0.03387,-0.01205,0.00569,0,0.48, 1 x 100,0.25,0.26,485,264.1,266.45, 25 x 25,223.85,-1,0,0,0,0,0,265.8,1.213
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01085,0.00041,0.03164,-0.01132,0.00489,0,0.35, 170 x 192,0.22,0.25,490,269.1,271.45, 25 x 25,197.61,-1,0,0,0,0,0,270.8,1.236
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.01064,0.00041,0.02985,-0.0105,0.00499,0,0.34, 200 x 214,0.21,0.24,495,274.05,276.5, 25 x 25,0,-1,0,0,0,0, ,275.8,1.258
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.0099,0.0004,0.02945,-0.01053,0.0052,21,0.22, 10 x 111,0.21,0.23,500,278.3,282.15, 1 x 1,239,-1,0,0,0,0,0,280.8,1.281
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00906,0.00031,0.02641,-0.00907,0.00452,0,0.41, 183 x 204,0.18,0.21,510,289,291.55, 25 x 25,0,-1,0,0,0,0, ,290.8,1.327
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00798,0.00027,0.02507,-0.00865,0.00416,2,0.2, 136 x 215,0.17,0.2,520,298.2,302.2, 1 x 1,0,-1,0,0,0,0, ,300.8,1.372
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00739,0.00026,0.02316,-0.00807,0.00406,0,0.2, 196 x 220,0.15,0.18,530,308.9,311.6, 25 x 25,0,-1,0,0,0,0, ,310.8,1.418
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00714,0.00028,0.02217,-0.00785,0.00321,0,0.24, 167 x 229,0.14,0.17,540,318.85,321.65, 25 x 25,0,-1,0,0,0,0, ,320.8,1.464
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00679,0.00022,0.02029,-0.00768,0.00375,23,0.15, 10 x 108,0.14,0.15,550,328.8,331.7, 25 x 25,286.37,-1,0,0,0,0,0,330.8,1.509
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-11-17,1700254800,92.04,0.00573,0.00018,0.01831,-0.00664,0.00326,39,0.16, 209 x 199,0.11,0.14,560,338.75,341.75, 25 x 25,0,-1,0,0,0,0, ,340.8,1.555
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,0.99901,0.00002,0.00394,-0.00459,0.01293,0,221.4, 25 x 25,213.15,215.6,5,0,0.01, 0 x 250,0.01,-0.0002,0,0.00058,-0.0005,-0.00041,0,214.2,0.977
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,1,0,1.11647,0,0,0,232.25, 1 x 25,207.55,210.65,10,0,0.01, 0 x 125,0.01,0,0,0.0002,-0.00011,0,0,209.2,0.954
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,0.9982,-0.00001,0.00739,-0.00764,0.04614,0,248, 45 x 45,203.4,205.75,15,0,0.01, 0 x 5,0.01,0,0,0.00044,-0.00064,-0.00026,0,204.2,0.932
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,0.99738,-0.00001,0.00854,-0.00825,0.06217,0,237, 25 x 25,198.55,200.8,20,0,0.02, 0 x 22,0.01,-0.00017,0,0.00116,-0.00096,-0.00028,0,199.2,0.909
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,0.99764,0.00009,0.00957,-0.0092,0.07894,0,225.18, 25 x 25,193.65,195.85,25,0.01,0.02, 25 x 65,0.03,-0.00028,0.00001,0.00159,-0.001,-0.00075,0,194.2,0.886
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2023-12-15,1702674000,120.04,0.99721,0.0001,0.01121,-0.01054,0.09507,0,261.13, 45 x 45,188.75,190.95,30,0.01,0.06, 100 x 64,0.02,-0.00087,0.00005,0.00283,-0.00186,-0.00082,1,189.2,0.863
